Segment,Protein Name,Sequence Accession,Complete Genome,Segment Length,Subtype,Collection Date,Host Species,Country,State/Province,Flu Season,Strain Name,Curation Report
4,HA,MN881293,Yes,1752,H1N1,1-11-2019,IRD:Human,USA,California,19-20,A/California/189/2019,Pass
4,HA,MN948139,Yes,1754,H1N1,3-11-2019,IRD:Human,USA,California,19-20,A/California/201/2019,Pass
4,HA,MN976979,Yes,1752,H1N1,3-11-2019,IRD:Human,USA,Texas,19-20,A/Texas/401/2019,Pass
4,HA,MN948091,Yes,1752,H1N1,3-11-2019,IRD:Human,USA,California,19-20,A/California/190/2019,Pass
4,HA,MT167066,No,1752,H1N1,3-11-2019,IRD:Human,USA,Georgia,19-20,A/Georgia/43/2019,Pass
4,HA,MN976635,Yes,1752,H1N1,4-11-2019,IRD:Human,USA,Maine,19-20,A/Maine/37/2019,Pass
4,HA,MN948339,Yes,1752,H1N1,4-11-2019,IRD:Human,USA,Texas,19-20,A/Texas/396/2019,Pass
4,HA,MN948099,Yes,1752,H1N1,4-11-2019,IRD:Human,USA,California,19-20,A/California/193/2019,Pass
4,HA,MN948267,Yes,1752,H1N1,4-11-2019,IRD:Human,USA,Minnesota,19-20,A/Minnesota/56/2019,Pass
4,HA,MN948171,Yes,1752,H1N1,4-11-2019,IRD:Human,USA,Colorado,19-20,A/Colorado/40/2019,Pass
4,HA,MN948147,Yes,1752,H1N1,4-11-2019,IRD:Human,USA,California,19-20,A/California/202/2019,Pass
4,HA,MN976451,Yes,1752,H1N1,5-11-2019,IRD:Human,USA,Hawaii,19-20,A/Hawaii/76/2019,Pass
4,HA,MN881386,Yes,1752,H1N1,5-11-2019,IRD:Human,USA,Utah,19-20,A/Utah/52/2019,Pass
4,HA,MN881370,Yes,1752,H1N1,5-11-2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/17/2019,Pass
4,HA,MN948043,No,1752,H1N1,5-11-2019,IRD:Human,USA,California,19-20,A/California/203/2019,Pass
4,HA,MN976458,Yes,1752,H1N1,5-11-2019,IRD:Human,USA,Hawaii,19-20,A/Hawaii/76/2019,Pass
4,HA,MT035669,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Washington,19-20,A/Washington/667/2019,Pass
4,HA,MN976588,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/31/2019,Pass
4,HA,MN948001,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Maryland,19-20,A/Maryland/37/2019,Pass
4,HA,MN948155,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,California,19-20,A/California/204/2019,Pass
4,HA,MN948363,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Washington,19-20,A/Washington/663/2019,Pass
4,HA,MT035065,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Maryland,19-20,A/Maryland/37/2019,Pass
4,HA,MN948107,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,California,19-20,A/California/195/2019,Pass
4,HA,MT058791,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Washington,19-20,A/Washington/667/2019,Pass
4,HA,MN976592,Yes,1752,H1N1,7-11-2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/31/2019,Pass
4,HA,MN948195,Yes,1752,H1N1,8-11-2019,IRD:Human,USA,Florida,19-20,A/Florida/122/2019,Pass
4,HA,MT035663,Yes,1752,H1N1,8-11-2019,IRD:Human,USA,Washington,19-20,A/Washington/665/2019,Pass
4,HA,MN948219,Yes,1752,H1N1,8-11-2019,IRD:Human,USA,Idaho,19-20,A/Idaho/37/2019,Pass
4,HA,MN977071,Yes,1752,H1N1,8-11-2019,IRD:Human,USA,Washington,19-20,A/Washington/665/2019,Pass
4,HA,MN948067,Yes,1752,H1N1,8-11-2019,IRD:Human,USA,Arizona,19-20,A/Arizona/49/2019,Pass
4,HA,MT034809,Yes,1752,H1N1,8-11-2019,IRD:Human,USA,Florida,19-20,A/Florida/122/2019,Pass
4,HA,MN948115,Yes,1752,H1N1,9-11-2019,IRD:Human,USA,California,19-20,A/California/196/2019,Pass
4,HA,MT034817,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,Florida,19-20,A/Florida/123/2019,Pass
4,HA,MN948203,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,Florida,19-20,A/Florida/123/2019,Pass
4,HA,MN976124,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,Delaware,19-20,A/Delaware/50/2019,Pass
4,HA,MT034777,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/48/2019,Pass
4,HA,MN976608,Yes,1753,H1N1,10-11-2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/32/2019,Pass
4,HA,MN976600,Yes,1753,H1N1,10-11-2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/32/2019,Pass
4,HA,MT058175,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/48/2019,Pass
4,HA,MN948275,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,Minnesota,19-20,A/Minnesota/58/2019,Pass
4,HA,MT058117,Yes,1752,H1N1,10-11-2019,IRD:Human,USA,Delaware,19-20,A/Delaware/50/2019,Pass
4,HA,MN948291,Yes,1752,H1N1,11-11-2019,IRD:Human,USA,Nevada,19-20,A/Nevada/35/2019,Pass
4,HA,MT035073,Yes,1752,H1N1,11-11-2019,IRD:Human,USA,Maryland,19-20,A/Maryland/39/2019,Pass
4,HA,MN948227,Yes,1752,H1N1,11-11-2019,IRD:Human,USA,Indiana,19-20,A/Indiana/38/2019,Pass
4,HA,MN948123,Yes,1752,H1N1,11-11-2019,IRD:Human,USA,California,19-20,A/California/197/2019,Pass
4,HA,MN948259,Yes,1752,H1N1,11-11-2019,IRD:Human,USA,Maryland,19-20,A/Maryland/39/2019,Pass
4,HA,MN976469,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Hawaii,19-20,A/Hawaii/77/2019,Pass
4,HA,MN976760,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/20/2019,Pass
4,HA,MN948075,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Arizona,19-20,A/Arizona/50/2019,Pass
4,HA,MT058191,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Florida,19-20,A/Florida/125/2019,Pass
4,HA,MN976103,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Florida,19-20,A/Florida/125/2019,Pass
4,HA,MN976474,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Hawaii,19-20,A/Hawaii/77/2019,Pass
4,HA,MN976824,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,New York,19-20,A/New York/52/2019,Pass
4,HA,MN976753,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/20/2019,Pass
4,HA,MT058567,Yes,1752,H1N1,12-11-2019,IRD:Human,USA,New York,19-20,A/New York/52/2019,Pass
4,HA,MT167143,No,1752,H1N1,11/13/2019,IRD:Human,USA,Vermont,19-20,A/Vermont/26/2019,Pass
4,HA,MT035025,Yes,1752,H1N1,11/13/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/54/2019,Pass
4,HA,MT035017,Yes,1752,H1N1,11/13/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/54/2019,Pass
4,HA,MN948083,Yes,1752,H1N1,11/13/2019,IRD:Human,USA,Arkansas,19-20,A/Arkansas/28/2019,Pass
4,HA,MT035113,Yes,1752,H1N1,11/14/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/455/2019,Pass
4,HA,MN948387,Yes,1752,H1N1,11/14/2019,IRD:Human,USA,Wisconsin,19-20,A/Wisconsin/579/2019,Pass
4,HA,MN976832,Yes,1752,H1N1,11/14/2019,IRD:Human,USA,New York,19-20,A/New York/53/2019,Pass
4,HA,MT035121,Yes,1752,H1N1,11/14/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/455/2019,Pass
4,HA,MT058575,Yes,1752,H1N1,11/14/2019,IRD:Human,USA,New York,19-20,A/New York/53/2019,Pass
4,HA,MT168467,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,Texas,19-20,A/Texas/439/2019,Pass
4,HA,MN976250,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,California,19-20,A/California/209/2019,Pass
4,HA,MN976233,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,California,19-20,A/California/208/2019,Pass
4,HA,MN976225,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,California,19-20,A/California/208/2019,Pass
4,HA,MN977079,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,Washington,19-20,A/Washington/666/2019,Pass
4,HA,MN976242,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,California,19-20,A/California/209/2019,Pass
4,HA,MN948179,Yes,1752,H1N1,11/15/2019,IRD:Human,USA,Colorado,19-20,A/Colorado/43/2019,Pass
4,HA,MT167115,No,1752,H1N1,11/15/2019,IRD:Human,USA,Georgia,19-20,A/Georgia/45/2019,Pass
4,HA,MN976131,No,1752,H1N1,11/16/2019,IRD:Human,USA,Florida,19-20,A/Florida/126/2019,Pass
4,HA,MT057880,No,1752,H1N1,11/16/2019,IRD:Human,USA,Florida,19-20,A/Florida/126/2019,Pass
4,HA,MT035129,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/456/2019,Pass
4,HA,MT034913,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Iowa,19-20,A/Iowa/62/2019,Pass
4,HA,MT034905,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Iowa,19-20,A/Iowa/62/2019,Pass
4,HA,MN976928,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Pennsylvania,19-20,A/Pennsylvania/1027/2019,Pass
4,HA,MN976683,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Minnesota,19-20,A/Minnesota/60/2019,Pass
4,HA,MN976522,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Indiana,19-20,A/Indiana/39/2019,Pass
4,HA,MN976514,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Indiana,19-20,A/Indiana/39/2019,Pass
4,HA,MN976394,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/47/2019,Pass
4,HA,MT035137,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/456/2019,Pass
4,HA,MN976675,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Minnesota,19-20,A/Minnesota/60/2019,Pass
4,HA,MT058167,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/47/2019,Pass
4,HA,MN948163,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,California,19-20,A/California/206/2019,Pass
4,HA,MT058647,Yes,1752,H1N1,11/17/2019,IRD:Human,USA,Pennsylvania,19-20,A/Pennsylvania/1027/2019,Pass
4,HA,MN976952,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Texas,19-20,A/Texas/399/2019,Pass
4,HA,MN976712,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Montana,19-20,A/Montana/57/2019,Pass
4,HA,MN976704,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Montana,19-20,A/Montana/57/2019,Pass
4,HA,MN976506,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Idaho,19-20,A/Idaho/42/2019,Pass
4,HA,MN976497,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Idaho,19-20,A/Idaho/42/2019,Pass
4,HA,MN976490,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Idaho,19-20,A/Idaho/41/2019,Pass
4,HA,MN976768,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/37/2019,Pass
4,HA,MN976483,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Idaho,19-20,A/Idaho/41/2019,Pass
4,HA,MN977047,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Virginia,19-20,A/Virginia/39/2019,Pass
4,HA,MT167585,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Georgia,19-20,A/Georgia/46/2019,Pass
4,HA,MT058775,Yes,1752,H1N1,11/18/2019,IRD:Human,USA,Virginia,19-20,A/Virginia/39/2019,Pass
4,HA,MN976960,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Texas,19-20,A/Texas/400/2019,Pass
4,HA,MN948254,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Maine,19-20,A/Maine/38/2019,Pass
4,HA,MT058783,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Virginia,19-20,A/Virginia/41/2019,Pass
4,HA,MN948051,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Alaska,19-20,A/Alaska/55/2019,Pass
4,HA,MN976298,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/212/2019,Pass
4,HA,MN976282,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/211/2019,Pass
4,HA,MN976266,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/210/2019,Pass
4,HA,MN976256,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/210/2019,Pass
4,HA,MN976787,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/38/2019,Pass
4,HA,MN976782,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/38/2019,Pass
4,HA,MN976275,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/211/2019,Pass
4,HA,MN976968,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Texas,19-20,A/Texas/400/2019,Pass
4,HA,MN977055,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Virginia,19-20,A/Virginia/41/2019,Pass
4,HA,MN976577,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Kansas,19-20,A/Kansas/28/2019,Pass
4,HA,MN976096,No,1752,H1N1,11/19/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/33/2019,Pass
4,HA,MT058183,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/49/2019,Pass
4,HA,MT034785,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,District of Columbia,19-20,A/District Of Columbia/49/2019,Pass
4,HA,MT057897,No,1752,H1N1,11/19/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/33/2019,Pass
4,HA,MT034761,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Connecticut,19-20,A/Connecticut/37/2019,Pass
4,HA,MN948283,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Mississippi,19-20,A/Mississippi/33/2019,Pass
4,HA,MT058095,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Connecticut,19-20,A/Connecticut/37/2019,Pass
4,HA,MT058303,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/58/2019,Pass
4,HA,MN976287,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,California,19-20,A/California/212/2019,Pass
4,HA,MN977086,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Wisconsin,19-20,A/Wisconsin/582/2019,Pass
4,HA,MN977095,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Wisconsin,19-20,A/Wisconsin/582/2019,Pass
4,HA,MN948299,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/36/2019,Pass
4,HA,MN976582,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Kansas,19-20,A/Kansas/28/2019,Pass
4,HA,MT058311,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/58/2019,Pass
4,HA,MT058319,Yes,1752,H1N1,11/19/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/59/2019,Pass
4,HA,MT035543,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Tennessee,19-20,A/Tennessee/78/2019,Pass
4,HA,MN948347,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Texas,19-20,A/Texas/397/2019,Pass
4,HA,MT058207,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Florida,19-20,A/Florida/131/2019,Pass
4,HA,MN977008,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Utah,19-20,A/Utah/54/2019,Pass
4,HA,MT035551,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Tennessee,19-20,A/Tennessee/78/2019,Pass
4,HA,MT034570,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Florida,19-20,A/Florida/131/2019,Pass
4,HA,MT058514,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/34/2019,Pass
4,HA,MT035033,Yes,1753,H1N1,11/20/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/57/2019,Pass
4,HA,MN977015,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Utah,19-20,A/Utah/54/2019,Pass
4,HA,MN948243,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,Iowa,19-20,A/Iowa/61/2019,Pass
4,HA,MN976808,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/34/2019,Pass
4,HA,MN976314,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,California,19-20,A/California/213/2019,Pass
4,HA,MT035041,Yes,1753,H1N1,11/20/2019,IRD:Human,USA,Louisiana,19-20,A/Louisiana/57/2019,Pass
4,HA,MN976303,Yes,1752,H1N1,11/20/2019,IRD:Human,USA,California,19-20,A/California/213/2019,Pass
4,HA,MT058519,Yes,1752,H1N1,11/21/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/35/2019,Pass
4,HA,MN976362,Yes,1752,H1N1,11/21/2019,IRD:Human,USA,Delaware,19-20,A/Delaware/51/2019,Pass
4,HA,MN976816,Yes,1752,H1N1,11/21/2019,IRD:Human,USA,New Jersey,19-20,A/New Jersey/39/2019,Pass
4,HA,MT058551,Yes,1752,H1N1,11/21/2019,IRD:Human,USA,New Jersey,19-20,A/New Jersey/39/2019,Pass
4,HA,MT034536,Yes,1752,H1N1,11/21/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/35/2019,Pass
4,HA,MT058127,Yes,1752,H1N1,11/21/2019,IRD:Human,USA,Delaware,19-20,A/Delaware/51/2019,Pass
4,HA,MT034986,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/33/2019,Pass
4,HA,MT035378,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/36/2019,Pass
4,HA,MN976159,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Arizona,19-20,A/Arizona/51/2019,Pass
4,HA,MN976688,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Minnesota,19-20,A/Minnesota/62/2019,Pass
4,HA,MN976695,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Minnesota,19-20,A/Minnesota/62/2019,Pass
4,HA,MT034992,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/33/2019,Pass
4,HA,MT035287,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/21/2019,Pass
4,HA,MT058527,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,New Hampshire,19-20,A/New Hampshire/36/2019,Pass
4,HA,MT035279,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Nebraska,19-20,A/Nebraska/21/2019,Pass
4,HA,MN976170,Yes,1752,H1N1,11/22/2019,IRD:Human,USA,Arizona,19-20,A/Arizona/51/2019,Pass
4,HA,MN976117,No,1752,H1N1,11/23/2019,IRD:Human,USA,Florida,19-20,A/Florida/129/2019,Pass
4,HA,MT058199,Yes,1752,H1N1,11/23/2019,IRD:Human,USA,Florida,19-20,A/Florida/128/2019,Pass
4,HA,MN976410,Yes,1752,H1N1,11/23/2019,IRD:Human,USA,Florida,19-20,A/Florida/128/2019,Pass
4,HA,MN977103,Yes,1752,H1N1,11/23/2019,IRD:Human,USA,Wisconsin,19-20,A/Wisconsin/583/2019,Pass
4,HA,MN977111,Yes,1752,H1N1,11/23/2019,IRD:Human,USA,Wisconsin,19-20,A/Wisconsin/583/2019,Pass
4,HA,MT105995,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Pennsylvania,19-20,A/Pennsylvania/1032/2019,Pass
4,HA,MT034849,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Hawaii,19-20,A/Hawaii/78/2019,Pass
4,HA,MT034845,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Hawaii,19-20,A/Hawaii/78/2019,Pass
4,HA,MN976179,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Arizona,19-20,A/Arizona/52/2019,Pass
4,HA,MT035488,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Pennsylvania,19-20,A/Pennsylvania/1032/2019,Pass
4,HA,MN976187,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Arizona,19-20,A/Arizona/52/2019,Pass
4,HA,MN976530,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Indiana,19-20,A/Indiana/40/2019,Pass
4,HA,MN976538,Yes,1752,H1N1,11/24/2019,IRD:Human,USA,Indiana,19-20,A/Indiana/40/2019,Pass
4,HA,MT035097,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/44/2019,Pass
4,HA,MN976198,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Arkansas,19-20,A/Arkansas/29/2019,Pass
4,HA,MT035559,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Tennessee,19-20,A/Tennessee/79/2019,Pass
4,HA,MN976899,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Oklahoma,19-20,A/Oklahoma/25/2019,Pass
4,HA,MT058367,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/44/2019,Pass
4,HA,MT035567,Yes,1753,H1N1,11/25/2019,IRD:Human,USA,Tennessee,19-20,A/Tennessee/79/2019,Pass
4,HA,MN976202,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Arkansas,19-20,A/Arkansas/29/2019,Pass
4,HA,MN976904,Yes,1752,H1N1,11/25/2019,IRD:Human,USA,Oklahoma,19-20,A/Oklahoma/25/2019,Pass
4,HA,MT034529,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Connecticut,19-20,A/Connecticut/38/2019,Pass
4,HA,MN976728,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Montana,19-20,A/Montana/58/2019,Pass
4,HA,MN976720,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Montana,19-20,A/Montana/58/2019,Pass
4,HA,MN976912,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Oklahoma,19-20,A/Oklahoma/26/2019,Pass
4,HA,MT035583,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Texas,19-20,A/Texas/403/2019,Pass
4,HA,MN976792,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/39/2019,Pass
4,HA,MN976920,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Oklahoma,19-20,A/Oklahoma/26/2019,Pass
4,HA,MT034523,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Florida,19-20,A/Florida/132/2019,Pass
4,HA,MT035337,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/39/2019,Pass
4,HA,MN976146,No,1752,H1N1,11/26/2019,IRD:Human,USA,South Dakota,19-20,A/South Dakota/33/2019,Pass
4,HA,MT058213,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Florida,19-20,A/Florida/132/2019,Pass
4,HA,MT058103,Yes,1752,H1N1,11/26/2019,IRD:Human,USA,Connecticut,19-20,A/Connecticut/38/2019,Pass
4,HA,MN976139,No,1752,H1N1,11/26/2019,IRD:Human,USA,South Dakota,19-20,A/South Dakota/33/2019,Pass
4,HA,MN976847,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,North Dakota,19-20,A/North Dakota/35/2019,Pass
4,HA,MT035144,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/459/2019,Pass
4,HA,MN976800,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/40/2019,Pass
4,HA,MT035345,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,Nevada,19-20,A/Nevada/40/2019,Pass
4,HA,MT057935,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,California,19-20,A/California/224/2019,Pass
4,HA,MT034714,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,California,19-20,A/California/224/2019,Pass
4,HA,MT034673,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,California,19-20,A/California/220/2019,Pass
4,HA,MN976984,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,Texas,19-20,A/Texas/402/2019,Pass
4,HA,MT035575,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,Texas,19-20,A/Texas/402/2019,Pass
4,HA,MT035153,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,Michigan,19-20,A/Michigan/459/2019,Pass
4,HA,MN976839,Yes,1752,H1N1,11/27/2019,IRD:Human,USA,North Dakota,19-20,A/North Dakota/35/2019,Pass
4,HA,MT035105,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/45/2019,Pass
4,HA,MN976888,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Ohio,19-20,A/Ohio/33/2019,Pass
4,HA,MN976865,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Ohio,19-20,A/Ohio/32/2019,Pass
4,HA,MN976872,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Ohio,19-20,A/Ohio/32/2019,Pass
4,HA,MN976880,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Ohio,19-20,A/Ohio/33/2019,Pass
4,HA,MN977023,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Utah,19-20,A/Utah/57/2019,Pass
4,HA,MN976322,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,California,19-20,A/California/215/2019,Pass
4,HA,MN976346,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Colorado,19-20,A/Colorado/45/2019,Pass
4,HA,MT058375,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Massachusetts,19-20,A/Massachusetts/45/2019,Pass
4,HA,MN977031,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,Utah,19-20,A/Utah/57/2019,Pass
4,HA,MT034665,Yes,1752,H1N1,11/28/2019,IRD:Human,USA,California,19-20,A/California/215/2019,Pass
4,HA,MT035265,Yes,1752,H1N1,11/29/2019,IRD:Human,USA,Montana,19-20,A/Montana/59/2019,Pass
4,HA,MT034999,Yes,1752,H1N1,11/29/2019,IRD:Human,USA,Kentucky,19-20,A/Kentucky/34/2019,Pass
4,HA,MT034681,Yes,1752,H1N1,11/29/2019,IRD:Human,USA,California,19-20,A/California/221/2019,Pass
4,HA,MT167393,Yes,1752,H1N1,11/29/2019,IRD:Human,USA,California,19-20,A/California/236/2019,Pass
4,HA,MT034769,Yes,1752,H1N1,11/29/2019,IRD:Human,USA,Delaware,19-20,A/Delaware/53/2019,Pass
